Reef,time,latitude,longitude,BAA,BAA_7D_MAX,DHW,HOTSPOT,SST,SST_ANOMALY
Davies,2002-05-26T12:00:00Z,-18.825,147.625,0,0,0,-3.15,25.24,0.18
Davies,2002-05-29T12:00:00Z,-18.825,147.625,0,0,0,-2.56,25.83,0.92
Davies,2002-06-01T12:00:00Z,-18.825,147.625,0,0,0,-2.56,25.83,1.08
Davies,2002-06-04T12:00:00Z,-18.825,147.625,0,0,0,-2.98,25.41,0.81
Davies,2002-06-07T12:00:00Z,-18.825,147.625,0,0,0,-2.95,25.44,0.99
Davies,2002-06-10T12:00:00Z,-18.825,147.625,0,0,0,-3.22,25.17,0.87
Davies,2002-06-13T12:00:00Z,-18.825,147.625,0,0,0,-3.28,25.11,0.96
Davies,2002-06-16T12:00:00Z,-18.825,147.625,0,0,0,-2.98,25.41,1.39
Davies,2002-06-19T12:00:00Z,-18.825,147.625,0,0,0,-3.76,24.63,0.69
Davies,2002-06-22T12:00:00Z,-18.825,147.625,0,0,0,-4.03,24.36,0.5
Davies,2002-06-25T12:00:00Z,-18.825,147.625,0,0,0,-3.97,24.42,0.65
Davies,2002-06-28T12:00:00Z,-18.825,147.625,0,0,0,-4.1,24.29,0.6
Davies,2002-07-01T12:00:00Z,-18.825,147.625,0,0,0,-4.4,23.99,0.38
Davies,2002-07-04T12:00:00Z,-18.825,147.625,0,0,0,-4.88,23.51,-0.01
Davies,2002-07-07T12:00:00Z,-18.825,147.625,0,0,0,-4.78,23.61,0.17
Davies,2002-07-10T12:00:00Z,-18.825,147.625,0,0,0,-5.03,23.36,0
Davies,2002-07-13T12:00:00Z,-18.825,147.625,0,0,0,-5.17,23.22,-0.06
Davies,2002-07-16T12:00:00Z,-18.825,147.625,0,0,0,-5.32,23.07,-0.15
Davies,2002-07-19T12:00:00Z,-18.825,147.625,0,0,0,-5.58,22.81,-0.41
Davies,2002-07-22T12:00:00Z,-18.825,147.625,0,0,0,-5.2,23.19,-0.03
Davies,2002-07-25T12:00:00Z,-18.825,147.625,0,0,0,-5.22,23.17,-0.05
Davies,2002-07-28T12:00:00Z,-18.825,147.625,0,0,0,-5.66,22.73,-0.49
Davies,2002-07-31T12:00:00Z,-18.825,147.625,0,0,0,-5.35,23.04,-0.19
Davies,2002-08-03T12:00:00Z,-18.825,147.625,0,0,0,-4.95,23.44,0.21
Davies,2002-08-06T12:00:00Z,-18.825,147.625,0,0,0,-5.04,23.35,0.12
Davies,2002-08-09T12:00:00Z,-18.825,147.625,0,0,0,-5.17,23.22,-0.01
Davies,2002-08-12T12:00:00Z,-18.825,147.625,0,0,0,-5.02,23.37,0.14
Davies,2002-08-15T12:00:00Z,-18.825,147.625,0,0,0,-5.37,23.02,-0.21
Davies,2002-08-18T12:00:00Z,-18.825,147.625,0,0,0,-4.93,23.46,0.16
Davies,2002-08-21T12:00:00Z,-18.825,147.625,0,0,0,-5.07,23.32,-0.06
Davies,2002-08-24T12:00:00Z,-18.825,147.625,0,0,0,-4.95,23.44,-0.01
Davies,2002-08-27T12:00:00Z,-18.825,147.625,0,0,0,-5.2,23.19,-0.33
Davies,2002-08-30T12:00:00Z,-18.825,147.625,0,0,0,-5.54,22.85,-0.74
Davies,2002-09-02T12:00:00Z,-18.825,147.625,0,0,0,-5.39,23,-0.67
Davies,2002-09-05T12:00:00Z,-18.825,147.625,0,0,0,-4.81,23.58,-0.16
Davies,2002-09-08T12:00:00Z,-18.825,147.625,0,0,0,-4.48,23.91,0.1
Davies,2002-09-11T12:00:00Z,-18.825,147.625,0,0,0,-4.26,24.13,0.25
Davies,2002-09-14T12:00:00Z,-18.825,147.625,0,0,0,-4.27,24.12,0.16
Davies,2002-09-17T12:00:00Z,-18.825,147.625,0,0,0,-4.72,23.67,-0.4
Davies,2002-09-20T12:00:00Z,-18.825,147.625,0,0,0,-4.45,23.94,-0.25
Davies,2002-09-23T12:00:00Z,-18.825,147.625,0,0,0,-4.09,24.3,-0.02
Davies,2002-09-26T12:00:00Z,-18.825,147.625,0,0,0,-3.66,24.73,0.28
Davies,2002-09-29T12:00:00Z,-18.825,147.625,0,0,0,-3.33,25.06,0.48
Davies,2002-10-02T12:00:00Z,-18.825,147.625,0,0,0,-3.68,24.71,0
Davies,2002-10-05T12:00:00Z,-18.825,147.625,0,0,0,-4.21,24.18,-0.65
Davies,2002-10-08T12:00:00Z,-18.825,147.625,0,0,0,-3.66,24.73,-0.23
Davies,2002-10-11T12:00:00Z,-18.825,147.625,0,0,0,-3.75,24.64,-0.45
Davies,2002-10-14T12:00:00Z,-18.825,147.625,0,0,0,-3.59,24.8,-0.42
Davies,2002-10-17T12:00:00Z,-18.825,147.625,0,0,0,-3.11,25.28,-0.07
Davies,2002-10-20T12:00:00Z,-18.825,147.625,0,0,0,-2.69,25.7,0.21
Davies,2002-10-23T12:00:00Z,-18.825,147.625,0,0,0,-2.97,25.42,-0.21
Davies,2002-10-26T12:00:00Z,-18.825,147.625,0,0,0,-3.15,25.24,-0.52
Davies,2002-10-29T12:00:00Z,-18.825,147.625,0,0,0,-2.72,25.67,-0.23
Davies,2002-11-01T12:00:00Z,-18.825,147.625,0,0,0,-2.74,25.65,-0.39
Davies,2002-11-04T12:00:00Z,-18.825,147.625,0,0,0,-2.55,25.84,-0.34
Davies,2002-11-07T12:00:00Z,-18.825,147.625,0,0,0,-2.85,25.54,-0.77
Davies,2002-11-10T12:00:00Z,-18.825,147.625,0,0,0,-2.83,25.56,-0.89
Davies,2002-11-13T12:00:00Z,-18.825,147.625,0,0,0,-2.29,26.1,-0.49
Davies,2002-11-16T12:00:00Z,-18.825,147.625,0,0,0,-2.17,26.22,-0.49
Davies,2002-11-19T12:00:00Z,-18.825,147.625,0,0,0,-2.34,26.05,-0.75
Davies,2002-11-22T12:00:00Z,-18.825,147.625,0,0,0,-2.56,25.83,-1.06
Davies,2002-11-25T12:00:00Z,-18.825,147.625,0,0,0,-2.49,25.9,-1.08
Davies,2002-11-28T12:00:00Z,-18.825,147.625,0,0,0,-2.13,26.26,-0.81
Davies,2002-12-01T12:00:00Z,-18.825,147.625,0,0,0,-1.73,26.66,-0.49
Davies,2002-12-04T12:00:00Z,-18.825,147.625,0,0,0,-1.4,26.99,-0.25
Davies,2002-12-07T12:00:00Z,-18.825,147.625,0,0,0,-1.56,26.83,-0.5
Davies,2002-12-10T12:00:00Z,-18.825,147.625,0,0,0,-1.5,26.89,-0.53
Davies,2002-12-13T12:00:00Z,-18.825,147.625,0,0,0,-1.06,27.33,-0.18
Davies,2002-12-16T12:00:00Z,-18.825,147.625,0,0,0,-1.18,27.21,-0.38
Davies,2002-12-19T12:00:00Z,-18.825,147.625,0,0,0,-1.33,27.06,-0.6
Davies,2002-12-22T12:00:00Z,-18.825,147.625,0,0,0,-0.76,27.63,-0.1
Davies,2002-12-25T12:00:00Z,-18.825,147.625,0,0,0,-1.18,27.21,-0.59
Davies,2002-12-28T12:00:00Z,-18.825,147.625,0,0,0,-0.47,27.92,0.06
Davies,2002-12-31T12:00:00Z,-18.825,147.625,0,0,0,-0.66,27.73,-0.2
Davies,2003-01-03T12:00:00Z,-18.825,147.625,0,0,0,-0.14,28.25,0.25
Davies,2003-01-06T12:00:00Z,-18.825,147.625,0,1,0,-0.47,27.92,-0.15
Davies,2003-01-09T12:00:00Z,-18.825,147.625,0,1,0,-0.04,28.35,0.22
Davies,2003-01-12T12:00:00Z,-18.825,147.625,0,0,0,-0.43,27.96,-0.24
Davies,2003-01-15T12:00:00Z,-18.825,147.625,0,0,0,-0.39,28,-0.27
Davies,2003-01-18T12:00:00Z,-18.825,147.625,0,0,0,-0.21,28.18,-0.1
Davies,2003-01-21T12:00:00Z,-18.825,147.625,0,1,0,-0.25,28.14,-0.15
Davies,2003-01-24T12:00:00Z,-18.825,147.625,1,1,0,0.04,28.43,0.13
Davies,2003-01-27T12:00:00Z,-18.825,147.625,0,1,0,-0.13,28.26,-0.06
Davies,2003-01-30T12:00:00Z,-18.825,147.625,0,1,0,-0.18,28.21,-0.12
Davies,2003-02-02T12:00:00Z,-18.825,147.625,0,0,0,-0.29,28.1,-0.24
Davies,2003-02-05T12:00:00Z,-18.825,147.625,1,1,0,0.47,28.86,0.51
Davies,2003-02-08T12:00:00Z,-18.825,147.625,0,1,0,-0.04,28.35,-0.01
Davies,2003-02-11T12:00:00Z,-18.825,147.625,1,1,0,0.04,28.43,0.06
Davies,2003-02-14T12:00:00Z,-18.825,147.625,1,1,0,0.45,28.84,0.45
Davies,2003-02-17T12:00:00Z,-18.825,147.625,1,1,0,0.4,28.79,0.44
Davies,2003-02-20T12:00:00Z,-18.825,147.625,1,1,0,0.13,28.52,0.23
Davies,2003-02-23T12:00:00Z,-18.825,147.625,1,1,0,0.12,28.51,0.28
Davies,2003-02-26T12:00:00Z,-18.825,147.625,1,1,0,0.18,28.57,0.4
Davies,2003-03-01T12:00:00Z,-18.825,147.625,1,1,0,0.16,28.55,0.44
Davies,2003-03-04T12:00:00Z,-18.825,147.625,0,1,0,-0.05,28.34,0.28
Davies,2003-03-07T12:00:00Z,-18.825,147.625,1,1,0,0.24,28.63,0.63
Davies,2003-03-10T12:00:00Z,-18.825,147.625,0,1,0,-0.25,28.14,0.2
Davies,2003-03-13T12:00:00Z,-18.825,147.625,0,1,0,-0.76,27.63,-0.25
Davies,2003-03-16T12:00:00Z,-18.825,147.625,0,0,0,-0.24,28.15,0.34
Davies,2003-03-19T12:00:00Z,-18.825,147.625,0,0,0,-0.32,28.07,0.35
Davies,2003-03-22T12:00:00Z,-18.825,147.625,0,0,0,-0.15,28.24,0.62
Davies,2003-03-25T12:00:00Z,-18.825,147.625,0,0,0,-0.09,28.3,0.77
Davies,2003-03-28T12:00:00Z,-18.825,147.625,0,0,0,-0.63,27.76,0.32
Davies,2003-03-31T12:00:00Z,-18.825,147.625,0,0,0,-0.65,27.74,0.4
Davies,2003-04-03T12:00:00Z,-18.825,147.625,0,0,0,-0.38,28.01,0.76
Davies,2003-04-06T12:00:00Z,-18.825,147.625,0,0,0,-0.48,27.91,0.75
Davies,2003-04-09T12:00:00Z,-18.825,147.625,0,0,0,-0.28,28.11,1.04
Davies,2003-04-12T12:00:00Z,-18.825,147.625,0,0,0,-0.48,27.91,0.94
Davies,2003-04-15T12:00:00Z,-18.825,147.625,0,0,0,-0.42,27.97,1.09
Davies,2003-04-18T12:00:00Z,-18.825,147.625,0,0,0,-0.89,27.5,0.75
Davies,2003-04-21T12:00:00Z,-18.825,147.625,0,0,0,-1.04,27.35,0.72
Davies,2003-04-24T12:00:00Z,-18.825,147.625,0,0,0,-1.28,27.11,0.61
Davies,2003-04-27T12:00:00Z,-18.825,147.625,0,0,0,-1.48,26.91,0.54
Davies,2003-04-30T12:00:00Z,-18.825,147.625,0,0,0,-1.34,27.05,0.81
Davies,2003-05-03T12:00:00Z,-18.825,147.625,0,0,0,-1.57,26.82,0.7
Davies,2003-05-06T12:00:00Z,-18.825,147.625,0,0,0,-2.17,26.22,0.23
Davies,2003-05-09T12:00:00Z,-18.825,147.625,0,0,0,-2.55,25.84,-0.02
Davies,2003-05-12T12:00:00Z,-18.825,147.625,0,0,0,-2.61,25.78,0.04
Davies,2003-05-15T12:00:00Z,-18.825,147.625,0,0,0,-2.5,25.89,0.28
Davies,2003-05-18T12:00:00Z,-18.825,147.625,0,0,0,-2.18,26.21,0.75
Davies,2003-05-21T12:00:00Z,-18.825,147.625,0,0,0,-2.16,26.23,0.92
Davies,2003-05-24T12:00:00Z,-18.825,147.625,0,0,0,-2.54,25.85,0.69
Davies,2003-05-27T12:00:00Z,-18.825,147.625,0,0,0,-2.86,25.53,0.52
Davies,2003-05-30T12:00:00Z,-18.825,147.625,0,0,0,-3.07,25.32,0.46
Davies,2003-06-02T12:00:00Z,-18.825,147.625,0,0,0,-3.37,25.02,0.32
Davies,2003-06-05T12:00:00Z,-18.825,147.625,0,0,0,-3,25.39,0.84
Davies,2003-06-08T12:00:00Z,-18.825,147.625,0,0,0,-2.87,25.52,1.12
Davies,2003-06-11T12:00:00Z,-18.825,147.625,0,0,0,-3.23,25.16,0.91
Davies,2003-06-14T12:00:00Z,-18.825,147.625,0,0,0,-3,25.39,1.29
Davies,2003-06-17T12:00:00Z,-18.825,147.625,0,0,0,-3.52,24.87,0.88
Davies,2003-06-20T12:00:00Z,-18.825,147.625,0,0,0,-3.58,24.81,0.9
Davies,2003-06-23T12:00:00Z,-18.825,147.625,0,0,0,-3.66,24.73,0.9
Davies,2003-06-26T12:00:00Z,-18.825,147.625,0,0,0,-3.93,24.46,0.71
Davies,2003-06-29T12:00:00Z,-18.825,147.625,0,0,0,-3.84,24.55,0.89
Davies,2003-07-02T12:00:00Z,-18.825,147.625,0,0,0,-3.75,24.64,1.06
Davies,2003-07-05T12:00:00Z,-18.825,147.625,0,0,0,-4.41,23.98,0.48
Davies,2003-07-08T12:00:00Z,-18.825,147.625,0,0,0,-4.3,24.09,0.68
Davies,2003-07-11T12:00:00Z,-18.825,147.625,0,0,0,-4.27,24.12,0.79
Davies,2003-07-14T12:00:00Z,-18.825,147.625,0,0,0,-4.38,24.01,0.76
Davies,2003-07-17T12:00:00Z,-18.825,147.625,0,0,0,-4.61,23.78,0.56
Davies,2003-07-20T12:00:00Z,-18.825,147.625,0,0,0,-4.86,23.53,0.31
Davies,2003-07-23T12:00:00Z,-18.825,147.625,0,0,0,-4.73,23.66,0.44
Davies,2003-07-26T12:00:00Z,-18.825,147.625,0,0,0,-4.71,23.68,0.46
Davies,2003-07-29T12:00:00Z,-18.825,147.625,0,0,0,-4.83,23.56,0.34
Davies,2003-08-01T12:00:00Z,-18.825,147.625,0,0,0,-5.47,22.92,-0.31
Davies,2003-08-04T12:00:00Z,-18.825,147.625,0,0,0,-5.42,22.97,-0.26
Davies,2003-08-07T12:00:00Z,-18.825,147.625,0,0,0,-4.91,23.48,0.25
Davies,2003-08-10T12:00:00Z,-18.825,147.625,0,0,0,-4.78,23.61,0.38
Davies,2003-08-13T12:00:00Z,-18.825,147.625,0,0,0,-4.55,23.84,0.61
Davies,2003-08-16T12:00:00Z,-18.825,147.625,0,0,0,-4.54,23.85,0.6
Davies,2003-08-19T12:00:00Z,-18.825,147.625,0,0,0,-4.59,23.8,0.47
Davies,2003-08-22T12:00:00Z,-18.825,147.625,0,0,0,-4.38,24.01,0.61
Davies,2003-08-25T12:00:00Z,-18.825,147.625,0,0,0,-4.16,24.23,0.76
Davies,2003-08-28T12:00:00Z,-18.825,147.625,0,0,0,-4.43,23.96,0.42
Davies,2003-08-31T12:00:00Z,-18.825,147.625,0,0,0,-4.45,23.94,0.32
Davies,2003-09-03T12:00:00Z,-18.825,147.625,0,0,0,-4.54,23.85,0.16
Davies,2003-09-06T12:00:00Z,-18.825,147.625,0,0,0,-4.66,23.73,-0.03
Davies,2003-09-09T12:00:00Z,-18.825,147.625,0,0,0,-4.62,23.77,-0.06
Davies,2003-09-12T12:00:00Z,-18.825,147.625,0,0,0,-4.53,23.86,-0.05
Davies,2003-09-15T12:00:00Z,-18.825,147.625,0,0,0,-4.18,24.21,0.23
Davies,2003-09-18T12:00:00Z,-18.825,147.625,0,0,0,-3.84,24.55,0.44
Davies,2003-09-21T12:00:00Z,-18.825,147.625,0,0,0,-3.75,24.64,0.4
Davies,2003-09-24T12:00:00Z,-18.825,147.625,0,0,0,-3.81,24.58,0.22
Davies,2003-09-27T12:00:00Z,-18.825,147.625,0,0,0,-3.53,24.86,0.37
Davies,2003-09-30T12:00:00Z,-18.825,147.625,0,0,0,-3.34,25.05,0.43
Davies,2003-10-03T12:00:00Z,-18.825,147.625,0,0,0,-3.1,25.29,0.54
Davies,2003-10-06T12:00:00Z,-18.825,147.625,0,0,0,-3.12,25.27,0.39
Davies,2003-10-09T12:00:00Z,-18.825,147.625,0,0,0,-3.14,25.25,0.25
Davies,2003-10-12T12:00:00Z,-18.825,147.625,0,0,0,-2.92,25.47,0.34
Davies,2003-10-15T12:00:00Z,-18.825,147.625,0,0,0,-3.35,25.04,-0.22
Davies,2003-10-18T12:00:00Z,-18.825,147.625,0,0,0,-3.19,25.2,-0.2
Davies,2003-10-21T12:00:00Z,-18.825,147.625,0,0,0,-3,25.39,-0.14
Davies,2003-10-24T12:00:00Z,-18.825,147.625,0,0,0,-2.72,25.67,0
Davies,2003-10-27T12:00:00Z,-18.825,147.625,0,0,0,-2.35,26.04,0.23
Davies,2003-10-30T12:00:00Z,-18.825,147.625,0,0,0,-2.17,26.22,0.27
Davies,2003-11-02T12:00:00Z,-18.825,147.625,0,0,0,-2.06,26.33,0.25
Davies,2003-11-05T12:00:00Z,-18.825,147.625,0,0,0,-2.75,25.64,-0.58
Davies,2003-11-08T12:00:00Z,-18.825,147.625,0,0,0,-2.85,25.54,-0.82
Davies,2003-11-11T12:00:00Z,-18.825,147.625,0,0,0,-2.59,25.8,-0.7
Davies,2003-11-14T12:00:00Z,-18.825,147.625,0,0,0,-2.13,26.26,-0.37
Davies,2003-11-17T12:00:00Z,-18.825,147.625,0,0,0,-2.16,26.23,-0.51
Davies,2003-11-20T12:00:00Z,-18.825,147.625,0,0,0,-1.98,26.41,-0.42
Davies,2003-11-23T12:00:00Z,-18.825,147.625,0,0,0,-1.75,26.64,-0.28
Davies,2003-11-26T12:00:00Z,-18.825,147.625,0,0,0,-1.71,26.68,-0.33
Davies,2003-11-29T12:00:00Z,-18.825,147.625,0,0,0,-1.96,26.43,-0.67
Davies,2003-12-02T12:00:00Z,-18.825,147.625,0,0,0,-1.51,26.88,-0.3
Davies,2003-12-05T12:00:00Z,-18.825,147.625,0,0,0,-1.36,27.03,-0.24
Davies,2003-12-08T12:00:00Z,-18.825,147.625,0,0,0,-0.86,27.53,0.17
Davies,2003-12-11T12:00:00Z,-18.825,147.625,0,0,0,-0.55,27.84,0.39
Davies,2003-12-14T12:00:00Z,-18.825,147.625,0,0,0,-0.38,28.01,0.47
Davies,2003-12-17T12:00:00Z,-18.825,147.625,0,0,0,-0.5,27.89,0.27
Davies,2003-12-20T12:00:00Z,-18.825,147.625,0,0,0,-1.07,27.32,-0.36
Davies,2003-12-23T12:00:00Z,-18.825,147.625,0,0,0,-0.17,28.22,0.47
Davies,2003-12-26T12:00:00Z,-18.825,147.625,1,1,0,0.29,28.68,0.86
Davies,2003-12-29T12:00:00Z,-18.825,147.625,1,1,0,0.3,28.69,0.8
Davies,2004-01-01T12:00:00Z,-18.825,147.625,0,1,0,-0.24,28.15,0.2
Davies,2004-01-04T12:00:00Z,-18.825,147.625,1,1,0,0.18,28.57,0.55
Davies,2004-01-07T12:00:00Z,-18.825,147.625,1,1,0,0.37,28.76,0.67
Davies,2004-01-10T12:00:00Z,-18.825,147.625,1,1,0,0.78,29.17,1.01
Davies,2004-01-13T12:00:00Z,-18.825,147.625,1,1,0,0.46,28.85,0.63
Davies,2004-01-16T12:00:00Z,-18.825,147.625,1,1,0,0.48,28.87,0.6
Davies,2004-01-19T12:00:00Z,-18.825,147.625,0,1,0,-0.05,28.34,0.05
Davies,2004-01-22T12:00:00Z,-18.825,147.625,0,1,0,-0.23,28.16,-0.14
Davies,2004-01-25T12:00:00Z,-18.825,147.625,1,1,0,0.2,28.59,0.28
Davies,2004-01-28T12:00:00Z,-18.825,147.625,2,2,0.37,1.39,29.78,1.46
Davies,2004-01-31T12:00:00Z,-18.825,147.625,2,2,0.96,1.44,29.83,1.5
Davies,2004-02-03T12:00:00Z,-18.825,147.625,1,2,1.26,0.99,29.38,1.04
Davies,2004-02-06T12:00:00Z,-18.825,147.625,1,2,1.26,0.28,28.67,0.31
Davies,2004-02-09T12:00:00Z,-18.825,147.625,0,1,1.26,-0.13,28.26,-0.11
Davies,2004-02-12T12:00:00Z,-18.825,147.625,1,1,1.26,0.11,28.5,0.12
Davies,2004-02-15T12:00:00Z,-18.825,147.625,1,1,1.26,0.72,29.11,0.72
Davies,2004-02-18T12:00:00Z,-18.825,147.625,1,1,1.26,0.66,29.05,0.72
Davies,2004-02-21T12:00:00Z,-18.825,147.625,1,1,1.26,0.91,29.3,1.02
Davies,2004-02-24T12:00:00Z,-18.825,147.625,2,2,1.77,1.24,29.63,1.41
Davies,2004-02-27T12:00:00Z,-18.825,147.625,1,2,2.12,0.95,29.34,1.18
Davies,2004-03-01T12:00:00Z,-18.825,147.625,1,2,2.12,0.67,29.06,0.95
Davies,2004-03-04T12:00:00Z,-18.825,147.625,1,2,2.27,0.25,28.64,0.59
Davies,2004-03-07T12:00:00Z,-18.825,147.625,0,2,2.27,-0.02,28.37,0.38
Davies,2004-03-10T12:00:00Z,-18.825,147.625,1,1,2.27,0.74,29.13,1.2
Davies,2004-03-13T12:00:00Z,-18.825,147.625,1,1,2.27,0.52,28.91,1.03
Davies,2004-03-16T12:00:00Z,-18.825,147.625,1,1,2.27,0.43,28.82,1.01
Davies,2004-03-19T12:00:00Z,-18.825,147.625,1,1,2.27,0.22,28.61,0.89
Davies,2004-03-22T12:00:00Z,-18.825,147.625,1,1,2.27,0.23,28.62,1
Davies,2004-03-25T12:00:00Z,-18.825,147.625,0,1,2.27,-0.02,28.37,0.84
Davies,2004-03-28T12:00:00Z,-18.825,147.625,0,1,2.27,-0.21,28.18,0.74
Davies,2004-03-31T12:00:00Z,-18.825,147.625,0,0,2.27,-0.47,27.92,0.58
Davies,2004-04-03T12:00:00Z,-18.825,147.625,0,0,2.27,-0.45,27.94,0.69
Davies,2004-04-06T12:00:00Z,-18.825,147.625,0,0,2.27,-1.09,27.3,0.14
Davies,2004-04-09T12:00:00Z,-18.825,147.625,0,0,2.27,-1.05,27.34,0.27
Davies,2004-04-12T12:00:00Z,-18.825,147.625,0,0,2.27,-1.35,27.04,0.07
Davies,2004-04-15T12:00:00Z,-18.825,147.625,0,0,2.27,-1.63,26.76,-0.12
Davies,2004-04-18T12:00:00Z,-18.825,147.625,0,0,2.27,-1.74,26.65,-0.1
Davies,2004-04-21T12:00:00Z,-18.825,147.625,0,0,1.9,-1.82,26.57,-0.06
Davies,2004-04-24T12:00:00Z,-18.825,147.625,0,0,1.32,-2.05,26.34,-0.16
Davies,2004-04-27T12:00:00Z,-18.825,147.625,0,0,1.01,-1.98,26.41,0.04
Davies,2004-04-30T12:00:00Z,-18.825,147.625,0,0,1.01,-2.31,26.08,-0.16
Davies,2004-05-03T12:00:00Z,-18.825,147.625,0,0,1.01,-2.64,25.75,-0.37
Davies,2004-05-06T12:00:00Z,-18.825,147.625,0,0,1.01,-2.4,25.99,0
Davies,2004-05-09T12:00:00Z,-18.825,147.625,0,0,1.01,-2.26,26.13,0.27
Davies,2004-05-12T12:00:00Z,-18.825,147.625,0,0,1.01,-2.31,26.08,0.34
Davies,2004-05-15T12:00:00Z,-18.825,147.625,0,0,1.01,-2.22,26.17,0.56
Davies,2004-05-18T12:00:00Z,-18.825,147.625,0,0,0.5,-2.49,25.9,0.44
Davies,2004-05-21T12:00:00Z,-18.825,147.625,0,0,0.16,-2.34,26.05,0.74
Davies,2004-05-24T12:00:00Z,-18.825,147.625,0,0,0.16,-2.6,25.79,0.63
Davies,2004-05-27T12:00:00Z,-18.825,147.625,0,0,0,-2.34,26.05,1.04
Davies,2004-05-30T12:00:00Z,-18.825,147.625,0,0,0,-2.93,25.46,0.6
Davies,2004-06-02T12:00:00Z,-18.825,147.625,0,0,0,-3.06,25.33,0.63
Davies,2004-06-05T12:00:00Z,-18.825,147.625,0,0,0,-3.05,25.34,0.79
Davies,2004-06-08T12:00:00Z,-18.825,147.625,0,0,0,-3.18,25.21,0.81
Davies,2004-06-11T12:00:00Z,-18.825,147.625,0,0,0,-2.94,25.45,1.2
Davies,2004-06-14T12:00:00Z,-18.825,147.625,0,0,0,-3.12,25.27,1.17
Davies,2004-06-17T12:00:00Z,-18.825,147.625,0,0,0,-3.51,24.88,0.89
Davies,2004-06-20T12:00:00Z,-18.825,147.625,0,0,0,-3.86,24.53,0.62
Davies,2004-06-23T12:00:00Z,-18.825,147.625,0,0,0,-4.46,23.93,0.1
Davies,2004-06-26T12:00:00Z,-18.825,147.625,0,0,0,-4.51,23.88,0.13
Davies,2004-06-29T12:00:00Z,-18.825,147.625,0,0,0,-4.95,23.44,-0.22
Davies,2004-07-02T12:00:00Z,-18.825,147.625,0,0,0,-4.7,23.69,0.11
Davies,2004-07-05T12:00:00Z,-18.825,147.625,0,0,0,-4.42,23.97,0.47
Davies,2004-07-08T12:00:00Z,-18.825,147.625,0,0,0,-4.44,23.95,0.54
Davies,2004-07-11T12:00:00Z,-18.825,147.625,0,0,0,-4.66,23.73,0.4
Davies,2004-07-14T12:00:00Z,-18.825,147.625,0,0,0,-4.89,23.5,0.25
Davies,2004-07-17T12:00:00Z,-18.825,147.625,0,0,0,-5.27,23.12,-0.1
Davies,2004-07-20T12:00:00Z,-18.825,147.625,0,0,0,-5.1,23.29,0.07
Davies,2004-07-23T12:00:00Z,-18.825,147.625,0,0,0,-5.27,23.12,-0.1
Davies,2004-07-26T12:00:00Z,-18.825,147.625,0,0,0,-4.91,23.48,0.26
Davies,2004-07-29T12:00:00Z,-18.825,147.625,0,0,0,-4.89,23.5,0.28
Davies,2004-08-01T12:00:00Z,-18.825,147.625,0,0,0,-5.43,22.96,-0.27
Davies,2004-08-04T12:00:00Z,-18.825,147.625,0,0,0,-4.81,23.58,0.35
Davies,2004-08-07T12:00:00Z,-18.825,147.625,0,0,0,-5.1,23.29,0.06
Davies,2004-08-10T12:00:00Z,-18.825,147.625,0,0,0,-5.55,22.84,-0.39
Davies,2004-08-13T12:00:00Z,-18.825,147.625,0,0,0,-5.22,23.17,-0.06
Davies,2004-08-16T12:00:00Z,-18.825,147.625,0,0,0,-4.92,23.47,0.22
Davies,2004-08-19T12:00:00Z,-18.825,147.625,0,0,0,-4.88,23.51,0.18
Davies,2004-08-22T12:00:00Z,-18.825,147.625,0,0,0,-4.83,23.56,0.16
Davies,2004-08-25T12:00:00Z,-18.825,147.625,0,0,0,-4.76,23.63,0.16
Davies,2004-08-28T12:00:00Z,-18.825,147.625,0,0,0,-4.8,23.59,0.05
Davies,2004-08-31T12:00:00Z,-18.825,147.625,0,0,0,-4.45,23.94,0.32
Davies,2004-09-03T12:00:00Z,-18.825,147.625,0,0,0,-4.79,23.6,-0.09
Davies,2004-09-06T12:00:00Z,-18.825,147.625,0,0,0,-5.1,23.29,-0.47
Davies,2004-09-09T12:00:00Z,-18.825,147.625,0,0,0,-4.37,24.02,0.19
Davies,2004-09-12T12:00:00Z,-18.825,147.625,0,0,0,-4.44,23.95,0.04
Davies,2004-09-15T12:00:00Z,-18.825,147.625,0,0,0,-4.59,23.8,-0.18
Davies,2004-09-18T12:00:00Z,-18.825,147.625,0,0,0,-4.75,23.64,-0.47
Davies,2004-09-21T12:00:00Z,-18.825,147.625,0,0,0,-4.25,24.14,-0.1
Davies,2004-09-24T12:00:00Z,-18.825,147.625,0,0,0,-4.04,24.35,-0.01
Davies,2004-09-27T12:00:00Z,-18.825,147.625,0,0,0,-4.06,24.33,-0.16
Davies,2004-09-30T12:00:00Z,-18.825,147.625,0,0,0,-4.14,24.25,-0.37
Davies,2004-10-03T12:00:00Z,-18.825,147.625,0,0,0,-3.87,24.52,-0.23
Davies,2004-10-06T12:00:00Z,-18.825,147.625,0,0,0,-3.75,24.64,-0.24
Davies,2004-10-09T12:00:00Z,-18.825,147.625,0,0,0,-3.24,25.15,0.15
Davies,2004-10-12T12:00:00Z,-18.825,147.625,0,0,0,-3.69,24.7,-0.43
Davies,2004-10-15T12:00:00Z,-18.825,147.625,0,0,0,-3.59,24.8,-0.46
Davies,2004-10-18T12:00:00Z,-18.825,147.625,0,0,0,-3.21,25.18,-0.22
