Timepoint,No,No2,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,Area
T0,27,12,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D15,1,4,69,3,1.4.3.2,2.618
T0,28,12,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D15,1,4,69,3,1.4.3.3,2.472
T0,29,12,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D15,1,4,69,3,1.4.3.4,2.594
T0,30,13,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A2,1,5,76,1,1.5.1,NA
T0,31,14,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A15,1,5,76,2,1.5.2.1,1.718
T0,32,14,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A15,1,5,76,2,1.5.2.2,2.055
T0,33,14,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A15,1,5,76,2,1.5.2.3,2.316
T0,34,14,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A15,1,5,76,2,1.5.2.4,1.581
T0,35,14,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A15,1,5,76,2,1.5.2.5,2.254
T0,36,14,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A15,1,5,76,2,1.5.2.6,3.262
T0,37,15,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C1,1,5,76,3,1.5.3,NA
T0,38,16,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K10,1,6,75,1,1.6.1.1,0.881
T0,39,16,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K10,1,6,75,1,1.6.1.2,0.868
T0,40,16,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K10,1,6,75,1,1.6.1.3,1.358
T0,41,16,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K10,1,6,75,1,1.6.1.4,1.492
T0,42,16,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K10,1,6,75,1,1.6.1.5,0.917
T0,43,16,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K10,1,6,75,1,1.6.1.6,2.226
T0,44,17,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A1,1,6,75,2,1.6.2,NA
T0,45,18,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3.1,1.242
T0,46,18,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3.2,1.546
T0,47,18,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A2,1,6,75,3,1.6.3.3,2.301
T0,48,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.1,2.391
T0,49,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.2,1.681
T0,50,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.3,0.859
T0,51,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.4,0.573
T0,52,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.5,1.768
T0,53,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.6,4.284
T0,54,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.7,0.834
T0,55,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.8,3.462
T0,56,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.9,2.428
T0,57,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.10,2.627
T0,58,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.11,1.183
T0,59,19,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A2,1,7,79,1,1.7.1.12,1.943
T0,60,20,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J15,1,7,79,2,1.7.2.1,2.326
T0,61,21,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A3,1,7,79,3,1.7.3,NA
T0,62,22,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A15,1,8,100,1,1.8.1,NA
T0,63,23,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B15,1,8,100,2,1.8.2.1,1.257
T0,64,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.1,1.37
T0,65,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.2,1.058
T0,66,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.3,1.083
T0,67,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.4,1.781
T0,68,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.5,2.104
T0,69,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.6,1.245
T0,70,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.7,2.54
T0,71,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.8,2.129
T0,72,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.9,1.32
T0,73,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.10,1.967
T0,74,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.11,2.416
T0,75,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.12,2.304
T0,76,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.13,1.818
T0,77,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.14,2.067
T0,78,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.15,1.519
T0,79,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.16,1.743
T0,80,24,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B15,1,8,100,3,1.8.3.17,1.656
T0,81,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.1,2.199
T0,82,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.2,1.194
T0,83,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.3,2.086
T0,84,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.4,1.357
T0,85,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.5,1.307
T0,86,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.6,1.684
T0,87,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.7,2.777
T0,88,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.8,1.81
T0,89,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.9,2.149
T0,90,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.10,2.375
T0,91,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.11,1.093
T0,92,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.12,1.973
T0,93,25,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A13,1,9,84,1,1.9.1.13,1.307
T0,94,26,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A15,1,9,84,2,1.9.2.1,NA
T0,95,27,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3.1,1.759
T0,96,27,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3.2,1.47
T0,97,27,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3.3,1.797
T0,98,27,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A12,1,9,84,3,1.9.3.4,2.375
T0,99,28,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A14,1,10,58,1,1.10.1,NA
T0,100,29,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A14,1,10,58,2,1.10.2.1,0.897
T0,101,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.1,1.383
T0,102,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.2,1.408
T0,103,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.3,1.706
T0,104,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.4,1.071
T0,105,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.5,1.146
T0,106,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.6,1.42
T0,107,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.7,1.52
T0,108,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.8,0.884
T0,109,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.9,4.285
T0,110,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.10,1.495
T0,111,30,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A11,1,10,58,3,1.10.3.11,3.077
T0,112,31,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A13,1,11,101,1,1.11.1,NA
T0,113,32,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A10,1,11,101,2,1.11.2.1,0.897
T0,114,33,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A2,1,11,101,3,1.11.3.1,1.007
T0,115,34,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A15,1,12,93,1,1.12.1,NA
T0,116,35,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G1,1,12,93,2,1.12.2,NA
T0,117,36,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,I8,1,12,93,3,1.12.3.1,0.937
T0,118,36,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,I8,1,12,93,3,1.12.3.2,0.863
T0,119,37,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A10,2,1,85,1,2.1.1,NA
T0,120,38,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B15,2,1,85,2,2.1.2.1,1.059
T0,121,39,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,H15,2,1,85,3,2.1.3.1,0.703
T0,122,40,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,D14,2,2,83,1,2.2.1.1,2.195
T0,123,40,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,D14,2,2,83,1,2.2.1.2,1.317
T0,124,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.1,1.656
T0,125,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.2,1.071
T0,126,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.3,1.569
T0,127,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.4,1.731
T0,128,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.5,2.316
T0,129,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.6,1.669
T0,130,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.7,1.619
T0,131,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.8,2.117
T0,132,41,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G1,2,2,83,2,2.2.2.9,2.254
T0,133,42,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C15,2,2,83,3,2.2.3.1,3.213
T0,134,42,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C15,2,2,83,3,2.2.3.2,1.482
T0,135,42,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C15,2,2,83,3,2.2.3.3,1.494
T0,136,42,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C15,2,2,83,3,2.2.3.4,1.731
T0,137,42,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C15,2,2,83,3,2.2.3.5,1.582
T0,138,43,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,E6,2,3,265,1,2.3.1,NA
T0,139,44,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C14,2,3,265,2,2.3.2.1,1.806
T0,140,44,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C14,2,3,265,2,2.3.2.2,2.242
T0,141,45,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J8,2,3,265,3,2.3.3.1,0.925
T0,142,46,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B3,2,4,81,1,2.4.1.1,1.345
T0,143,47,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B1,2,4,81,2,2.4.2.1,1.195
T0,144,48,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B15,2,4,81,3,2.4.3.1,1.383
T0,145,49,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K15,2,5,78,1,2.5.1,NA
T0,146,50,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A6,2,5,78,2,2.5.2.1,1.449
T0,147,50,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A6,2,5,78,2,2.5.2.2,1.741
T0,148,50,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A6,2,5,78,2,2.5.2.3,1.206
T0,149,51,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F1,2,5,78,3,2.5.3,NA
T0,150,52,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C1,2,6,91,1,2.6.1.1,1.432
T0,151,52,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C1,2,6,91,1,2.6.1.2,0.66
T0,152,52,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,C1,2,6,91,1,2.6.1.3,0.984
T0,153,53,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A14,2,6,91,2,2.6.2.1,0.647
T0,154,53,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A14,2,6,91,2,2.6.2.2,1.282
T0,155,53,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A14,2,6,91,2,2.6.2.3,0.51
T0,156,53,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A14,2,6,91,2,2.6.2.4,1.319
T0,157,54,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B14,2,6,91,3,2.6.3.1,1.171
T0,158,54,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B14,2,6,91,3,2.6.3.2,1.283
T0,159,55,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E15,2,7,73,1,2.7.1.1,0.925
T0,160,55,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E15,2,7,73,1,2.7.1.2,1.084
T0,161,55,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E15,2,7,73,1,2.7.1.3,2.788
T0,162,56,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K9,2,7,73,2,2.7.2.1,0.636
T0,163,56,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K9,2,7,73,2,2.7.2.2,1.529
T0,164,56,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K9,2,7,73,2,2.7.2.3,2.116
T0,165,56,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K9,2,7,73,2,2.7.2.4,1.578
T0,166,56,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K9,2,7,73,2,2.7.2.5,0.868
T0,167,56,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K9,2,7,73,2,2.7.2.6,0.93
T0,168,57,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C2,2,7,73,3,2.7.3.1,0.648
T0,169,57,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C2,2,7,73,3,2.7.3.2,1.195
T0,170,57,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C2,2,7,73,3,2.7.3.3,1.307
T0,171,57,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C2,2,7,73,3,2.7.3.4,0.921
T0,172,57,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C2,2,7,73,3,2.7.3.5,1.768
T0,173,57,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C2,2,7,73,3,2.7.3.6,0.996
T0,174,57,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C2,2,7,73,3,2.7.3.7,1.519
T0,175,58,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I1,2,8,89,1,2.8.1.1,1.639
T0,176,59,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A15,2,8,89,2,2.8.2,NA
T0,177,60,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,I15,2,8,89,3,2.8.3.1,1.085
T0,178,60,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,I15,2,8,89,3,2.8.3.2,1.134
T0,179,61,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B15,2,9,59,1,2.9.1,NA
T0,180,62,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,B10,2,9,59,2,2.9.2.1,3.002
T0,181,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.1,1.407
T0,182,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.2,1.182
T0,183,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.3,1.307
T0,184,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.4,1.095
T0,185,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.5,1.07
T0,186,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.6,0.797
T0,187,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.7,0.784
T0,188,63,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A13,2,9,59,3,2.9.3.8,0.759
T0,189,64,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,B14,2,10,86,1,2.10.1.1,0.785
