No,No2,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,ColEnd,ColEndCor,GreyCorrectionScore,GreyCorrectionScoreDif
2310,680,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,I5,19,11,223,2,19.11.2.1,140.536,146.746,179,6.21
2311,681,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E7,19,11,223,3,19.11.3.1,131.769,137.979,179,6.21
2312,682,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K4,19,12,215,1,19.12.1,NA,NA,179,6.21
2313,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.1,130.307,136.517,179,6.21
2314,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.2,118.906,125.116,179,6.21
2315,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.3,111.739,117.949,179,6.21
2316,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.4,124.789,130.999,179,6.21
2317,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.5,113.874,120.084,179,6.21
2318,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.6,121.07,127.28,179,6.21
2319,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.7,110.486,116.696,179,6.21
2320,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.8,115.678,121.888,179,6.21
2321,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.9,140.886,147.096,179,6.21
2322,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.10,133,139.21,179,6.21
2323,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.11,128.463,134.673,179,6.21
2324,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.12,111.894,118.104,179,6.21
2325,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.13,114.45,120.66,179,6.21
2326,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.14,122.112,128.322,179,6.21
2327,683,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E10,19,12,215,2,19.12.2.15,123,129.21,179,6.21
2328,684,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,D10,19,12,215,3,19.12.3,NA,NA,179,6.21
2329,685,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,D7,20,1,110,1,20.1.1.1,127.539,141.749,187,14.21
2330,685,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,D7,20,1,110,1,20.1.1.2,114.937,129.147,187,14.21
2331,686,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K8,20,1,110,2,20.1.2.1,105.531,119.741,187,14.21
2332,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.1,125.671,139.881,187,14.21
2333,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.2,142.227,156.437,187,14.21
2334,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.3,120.137,134.347,187,14.21
2335,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.4,126.283,140.493,187,14.21
2336,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.5,101.03,115.24,187,14.21
2337,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.6,114.955,129.165,187,14.21
2338,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.7,113.189,127.399,187,14.21
2339,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.8,106.498,120.708,187,14.21
2340,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.9,152.987,167.197,187,14.21
2341,687,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E8,20,1,110,3,20.1.3.10,118.648,132.858,187,14.21
2342,688,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G13,20,2,221,1,20.2.1.1,98.612,112.822,187,14.21
2343,688,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G13,20,2,221,1,20.2.1.2,87.213,101.423,187,14.21
2344,689,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C9,20,2,221,2,20.2.2,NA,NA,187,14.21
2345,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.1,124.905,139.115,187,14.21
2346,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.2,118.035,132.245,187,14.21
2347,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.3,65.584,79.794,187,14.21
2348,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.4,102.898,117.108,187,14.21
2349,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.5,103.25,117.46,187,14.21
2350,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.6,83.829,98.039,187,14.21
2351,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.7,90.542,104.752,187,14.21
2352,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.8,101.08,115.29,187,14.21
2353,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.9,87.441,101.651,187,14.21
2354,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.10,105.045,119.255,187,14.21
2355,690,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E6,20,2,221,3,20.2.3.11,92.044,106.254,187,14.21
2356,691,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C10,20,3,233,1,20.3.1.1,117.784,118.994,174,1.21
2357,691,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C10,20,3,233,1,20.3.1.2,118.918,120.128,174,1.21
2358,692,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F6,20,3,233,2,20.3.2.1,85.185,86.395,174,1.21
2359,692,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F6,20,3,233,2,20.3.2.2,76.348,77.558,174,1.21
2360,693,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F12,20,3,233,3,20.3.3.1,122.89,124.1,174,1.21
2361,693,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F12,20,3,233,3,20.3.3.2,127.05,128.26,174,1.21
2362,694,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G6,20,4,229,1,20.4.1,NA,NA,195,22.21
2363,695,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,D8,20,4,229,2,20.4.2.1,102.825,125.035,195,22.21
2364,696,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F5,20,4,229,3,20.4.3.1,133.685,155.895,195,22.21
2365,696,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F5,20,4,229,3,20.4.3.2,125.028,147.238,195,22.21
2366,696,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F5,20,4,229,3,20.4.3.3,124.237,146.447,195,22.21
2367,696,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F5,20,4,229,3,20.4.3.4,102.105,124.315,195,22.21
2368,696,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F5,20,4,229,3,20.4.3.5,126.634,148.844,195,22.21
2369,696,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F5,20,4,229,3,20.4.3.6,103.004,125.214,195,22.21
2370,696,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F5,20,4,229,3,20.4.3.7,126.762,148.972,195,22.21
2371,697,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G6,20,5,216,1,20.5.1.1,150.364,165.574,188,15.21
2372,697,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G6,20,5,216,1,20.5.1.2,148.487,163.697,188,15.21
2373,698,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C9,20,5,216,2,20.5.2.1,104.733,119.943,188,15.21
2374,698,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C9,20,5,216,2,20.5.2.2,98.985,114.195,188,15.21
2375,698,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C9,20,5,216,2,20.5.2.3,100.817,116.027,188,15.21
2376,699,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,D10,20,5,216,3,20.5.3.1,162.307,177.517,188,15.21
2377,699,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,D10,20,5,216,3,20.5.3.2,133.552,148.762,188,15.21
2378,700,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,G7,20,6,219,1,20.6.1.1,122.036,134.246,185,12.21
2379,701,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,E15,20,6,219,2,20.6.2.1,124.195,136.405,185,12.21
2380,701,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,E15,20,6,219,2,20.6.2.2,106.542,118.752,185,12.21
2381,701,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,E15,20,6,219,2,20.6.2.3,125.722,137.932,185,12.21
2382,701,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,E15,20,6,219,2,20.6.2.4,154.583,166.793,185,12.21
2383,701,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,E15,20,6,219,2,20.6.2.5,144.946,157.156,185,12.21
2384,702,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,H10,20,6,219,3,20.6.3.1,123.063,135.273,185,12.21
2385,702,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,H10,20,6,219,3,20.6.3.2,107.828,120.038,185,12.21
2386,703,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F6,20,7,226,1,20.7.1.1,122.286,143.496,194,21.21
2387,703,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F6,20,7,226,1,20.7.1.2,131,152.21,194,21.21
2388,703,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F6,20,7,226,1,20.7.1.3,100.022,121.232,194,21.21
2389,703,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F6,20,7,226,1,20.7.1.4,121.436,142.646,194,21.21
2390,704,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K9,20,7,226,2,20.7.2.1,100.752,121.962,194,21.21
2391,704,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K9,20,7,226,2,20.7.2.2,131.455,152.665,194,21.21
2392,705,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E9,20,7,226,3,20.7.3.1,135.713,156.923,194,21.21
2393,705,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E9,20,7,226,3,20.7.3.2,127.4,148.61,194,21.21
2394,705,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E9,20,7,226,3,20.7.3.3,123.91,145.12,194,21.21
2395,705,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E9,20,7,226,3,20.7.3.4,137.03,158.24,194,21.21
2396,705,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,E9,20,7,226,3,20.7.3.5,127.755,148.965,194,21.21
2397,706,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,H6,20,8,222,1,20.8.1.1,126.068,141.278,188,15.21
2398,706,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,H6,20,8,222,1,20.8.1.2,142.333,157.543,188,15.21
2399,707,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C11,20,8,222,2,20.8.2.1,104.797,120.007,188,15.21
2400,707,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C11,20,8,222,2,20.8.2.2,106.674,121.884,188,15.21
2401,707,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C11,20,8,222,2,20.8.2.3,104.652,119.862,188,15.21
2402,708,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G8,20,8,222,3,20.8.3.1,134.219,149.429,188,15.21
2403,708,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G8,20,8,222,3,20.8.3.2,114.189,129.399,188,15.21
2404,708,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,G8,20,8,222,3,20.8.3.3,104.621,119.831,188,15.21
2405,709,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F7,20,9,237,1,20.9.1.1,135.054,146.264,184,11.21
2406,709,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F7,20,9,237,1,20.9.1.2,134.957,146.167,184,11.21
2407,709,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F7,20,9,237,1,20.9.1.3,111.918,123.128,184,11.21
2408,709,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F7,20,9,237,1,20.9.1.4,84.2,95.41,184,11.21
2409,710,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J4,20,9,237,2,20.9.2,NA,NA,184,11.21
2410,711,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A7,20,9,237,3,20.9.3.1,105.115,116.325,184,11.21
2411,712,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,D11,20,10,227,1,20.10.1,NA,NA,188,15.21
2412,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.1,133.532,148.742,188,15.21
2413,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.2,117.634,132.844,188,15.21
2414,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.3,129.195,144.405,188,15.21
2415,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.4,116.457,131.667,188,15.21
2416,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.5,110.397,125.607,188,15.21
2417,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.6,130.67,145.88,188,15.21
2418,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.7,113.833,129.043,188,15.21
2419,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.8,132.129,147.339,188,15.21
2420,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.9,102.352,117.562,188,15.21
2421,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.10,112.646,127.856,188,15.21
2422,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.11,115.469,130.679,188,15.21
2423,713,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F9,20,10,227,2,20.10.2.12,117.284,132.494,188,15.21
2424,714,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E8,20,10,227,3,20.10.3,NA,NA,188,15.21
2425,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.1,117.816,133.026,188,15.21
2426,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.2,132.145,147.355,188,15.21
2427,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.3,117.31,132.52,188,15.21
2428,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.4,130.362,145.572,188,15.21
2429,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.5,133.969,149.179,188,15.21
2430,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.6,131.33,146.54,188,15.21
2431,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.7,136.754,151.964,188,15.21
2432,715,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,11,257,1,20.11.1.8,132.279,147.489,188,15.21
2433,716,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G12,20,11,257,2,20.11.2.1,119,134.21,188,15.21
2434,717,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F8,20,11,257,3,20.11.3.1,115.475,130.685,188,15.21
2435,717,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F8,20,11,257,3,20.11.3.2,124.614,139.824,188,15.21
2436,717,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F8,20,11,257,3,20.11.3.3,142.135,157.345,188,15.21
2437,717,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F8,20,11,257,3,20.11.3.4,133.165,148.375,188,15.21
2438,718,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G11,20,12,248,1,20.12.1.1,139.977,158.187,191,18.21
2439,718,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G11,20,12,248,1,20.12.1.2,143.735,161.945,191,18.21
2440,718,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G11,20,12,248,1,20.12.1.3,126.33,144.54,191,18.21
2441,719,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J8,20,12,248,2,20.12.2.1,108.547,126.757,191,18.21
2442,719,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J8,20,12,248,2,20.12.2.2,130.143,148.353,191,18.21
2443,719,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J8,20,12,248,2,20.12.2.3,95.538,113.748,191,18.21
2444,720,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,12,248,3,20.12.3.1,130.814,149.024,191,18.21
2445,720,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,12,248,3,20.12.3.2,119.895,138.105,191,18.21
2446,720,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,12,248,3,20.12.3.3,92.119,110.329,191,18.21
2447,720,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,?,20,12,248,3,20.12.3.4,116.555,134.765,191,18.21
2448,721,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C13,21,1,114,1,21.1.1.1,93.101,96.311,176,3.21
2449,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.1,127.414,130.624,176,3.21
2450,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.2,119.88,123.09,176,3.21
2451,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.3,141.68,144.89,176,3.21
2452,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.4,143.564,146.774,176,3.21
2453,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.5,109.578,112.788,176,3.21
2454,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.6,133.349,136.559,176,3.21
2455,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.7,112.777,115.987,176,3.21
2456,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.8,140.315,143.525,176,3.21
2457,722,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,E10,21,1,114,2,21.1.2.9,136.401,139.611,176,3.21
